TIMESTAMP,STATION,PRESSUREAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,VWC20CM
2016-01-10T19:00:00Z,Lane,91.59,-0.88,-1.34,-0.32,79.21,0.12,0,0.02,0,2.07,NA
2016-01-10T20:00:00Z,Lane,91.6,-2.06,-3.42,-0.83,84.15,0.08,0,0,0,1.89,NA
2016-01-10T21:00:00Z,Lane,91.59,-2.62,-3.21,-2.02,87.2,0.06,0,0,0,2.29,NA
2016-01-10T22:00:00Z,Lane,91.6,-1.96,-2.39,-1.65,83.14,0.09,0,0,0,3.72,NA
2016-01-10T23:00:00Z,Lane,91.59,-2.38,-3.35,-1.82,85.14,0.08,0,0,0,4.03,NA
2016-01-11T00:00:00Z,Lane,91.56,-4.04,-4.88,-3.32,91.21,0.04,0,0,0,2.54,NA
2016-01-11T01:00:00Z,Lane,91.52,-4.96,-5.15,-4.8,93.45,0.03,0,0,0,2.32,NA
2016-01-11T02:00:00Z,Lane,91.48,-5.33,-5.55,-4.8,90.65,0.04,0,0,0,2.7,NA
2016-01-11T03:00:00Z,Lane,91.5,-5.82,-6.34,-5.38,87.66,0.05,0,0,0,2.73,NA
2016-01-11T04:00:00Z,Lane,91.54,-7.15,-7.77,-6.27,88.96,0.04,0,0,0,2.37,NA
2016-01-11T05:00:00Z,Lane,91.5,-7.4,-7.87,-6.51,87.72,0.04,0,0,0,2.94,NA
2016-01-11T06:00:00Z,Lane,91.47,-6.03,-6.54,-5.59,84.19,0.06,0,0,0,3.06,NA
2016-01-11T07:00:00Z,Lane,91.47,-6.97,-7.6,-6.41,84.78,0.06,0,0,0,3.01,NA
2016-01-11T08:00:00Z,Lane,91.49,-6.95,-7.87,-5.79,84.73,0.06,0,0.86,0,3.22,NA
2016-01-11T09:00:00Z,Lane,91.52,-4.82,-5.83,-3.24,79.8,0.09,0,33.58,0.12,3.4,NA
2016-01-11T10:00:00Z,Lane,91.56,-1.86,-3.24,-0.32,70.7,0.16,0,110.18,0.4,3.83,NA
2016-01-11T11:00:00Z,Lane,91.58,1.59,-0.35,4.32,60.22,0.28,0,343.88,1.24,4.6,NA
2016-01-11T12:00:00Z,Lane,91.55,5.07,3.26,6.56,43.34,0.5,0,472.77,1.7,6.53,NA
2016-01-11T13:00:00Z,Lane,91.47,6.43,5.29,7.64,36.8,0.61,0,520.06,1.87,6.97,NA
2016-01-11T14:00:00Z,Lane,91.4,7.41,6.11,8.49,35.14,0.67,0,473.06,1.7,7.28,NA
2016-01-11T15:00:00Z,Lane,91.35,7.99,6.58,9,34.55,0.7,0,434.27,1.56,7.15,NA
2016-01-11T16:00:00Z,Lane,91.34,8.22,7.2,8.87,34.48,0.71,0,291.75,1.05,5.97,NA
2016-01-11T17:00:00Z,Lane,91.39,8.04,7.16,8.76,31.98,0.73,0,171.79,0.62,5.66,NA
2016-01-11T18:00:00Z,Lane,91.44,4.7,1.41,7.3,41.38,0.51,0,33.43,0.12,2.94,NA
2016-01-11T19:00:00Z,Lane,91.5,-0.38,-1.44,1.45,61.61,0.23,0,0.04,0,1.85,NA
2016-01-11T20:00:00Z,Lane,91.54,-2.06,-2.4,-1.34,71.58,0.15,0,0,0,1.92,NA
2016-01-11T21:00:00Z,Lane,91.58,-2,-2.46,-1.2,68.18,0.17,0,0,0,2.18,NA
2016-01-11T22:00:00Z,Lane,91.61,-2.34,-2.7,-1.92,67.63,0.17,0,0,0,2.66,NA
2016-01-11T23:00:00Z,Lane,91.63,-2.91,-3.76,-2.29,68.09,0.16,0,0,0,2.66,NA
2016-01-12T00:00:00Z,Lane,91.62,-3.69,-4.4,-3.1,69.83,0.14,0,0,0,2.75,NA
2016-01-12T01:00:00Z,Lane,91.59,-3.03,-3.62,-2.32,65.38,0.17,0,0,0,3.56,NA
2016-01-12T02:00:00Z,Lane,91.59,-4.22,-4.71,-3.31,67.52,0.15,0,0,0,3.44,NA
2016-01-12T03:00:00Z,Lane,91.59,-4.65,-5.59,-4.2,65.8,0.15,0,0,0,3.11,NA
2016-01-12T04:00:00Z,Lane,91.64,-5.83,-6.58,-5.35,70.23,0.12,0,0,0,2.62,NA
2016-01-12T05:00:00Z,Lane,91.67,-6.75,-7.09,-5.93,74.86,0.09,0,0,0,2.49,NA
2016-01-12T06:00:00Z,Lane,91.72,-6.18,-7.09,-5.55,69.37,0.12,0,0,0,1.47,NA
2016-01-12T07:00:00Z,Lane,91.8,-5.76,-7.73,-3.58,63.86,0.15,0,0,0,1.57,NA
2016-01-12T08:00:00Z,Lane,91.9,-7.98,-9.1,-6.78,71.73,0.1,0,1.01,0,1.71,NA
2016-01-12T09:00:00Z,Lane,91.96,-8.06,-9.44,-5.38,74.84,0.08,0,77.36,0.28,1.36,NA
2016-01-12T10:00:00Z,Lane,92,-2.87,-5.48,-0.69,62.38,0.19,0,233.82,0.84,1.68,NA
2016-01-12T11:00:00Z,Lane,92.1,0.18,-1.47,1.69,50.17,0.31,0,377.59,1.36,2.25,NA
2016-01-12T12:00:00Z,Lane,92.1,2.42,0.94,3.73,41.3,0.43,0,481.27,1.73,1.41,NA
2016-01-12T13:00:00Z,Lane,91.98,4.35,2.33,5.67,35.75,0.54,0,531.78,1.91,1.46,NA
2016-01-12T14:00:00Z,Lane,91.87,5.76,3.86,7.23,32.12,0.62,0,519.09,1.87,2.26,NA
2016-01-12T15:00:00Z,Lane,91.77,7.43,5.49,8.8,26.2,0.76,0,450.34,1.62,2,NA
2016-01-12T16:00:00Z,Lane,91.74,8.6,7.23,9.44,24.09,0.85,0,330.53,1.19,2.32,NA
2016-01-12T17:00:00Z,Lane,91.73,8.61,7.74,9.41,25.26,0.84,0,180.07,0.65,1.84,NA
2016-01-12T18:00:00Z,Lane,91.76,6.92,5.46,8.12,33.32,0.67,0,39.73,0.14,0.85,NA
2016-01-12T19:00:00Z,Lane,91.75,3.82,1.49,5.5,39.88,0.49,0,0.05,0,1.47,NA
2016-01-12T20:00:00Z,Lane,91.76,-1.2,-2.91,1.45,62.4,0.21,0,0,0,1.94,NA
2016-01-12T21:00:00Z,Lane,91.78,-2.45,-3.04,-1.4,67.2,0.17,0,0,0,2.13,NA
2016-01-12T22:00:00Z,Lane,91.77,-2.35,-2.94,-1.4,68.14,0.16,0,0,0,2.3,NA
2016-01-12T23:00:00Z,Lane,91.76,-1.41,-2.25,-0.86,66.58,0.18,0,0,0,2.99,NA
2016-01-13T00:00:00Z,Lane,91.78,-0.36,-0.9,0.02,64.97,0.21,0,0,0,2.5,NA
2016-01-13T01:00:00Z,Lane,91.76,-1.33,-3.32,-0.35,70.52,0.16,0,0,0,1.99,NA
2016-01-13T02:00:00Z,Lane,91.71,-4.47,-5.53,-3.21,81.64,0.08,0,0,0,1.81,NA
2016-01-13T03:00:00Z,Lane,91.68,-4.7,-5.25,-4.19,82.49,0.08,0,0,0,2.7,NA
2016-01-13T04:00:00Z,Lane,91.7,-5.46,-6.27,-3.51,81.46,0.08,0,0,0,2.42,NA
2016-01-13T05:00:00Z,Lane,91.7,-5.69,-6.13,-5.21,77.36,0.09,0,0,0,2.47,NA
2016-01-13T06:00:00Z,Lane,91.67,-5.51,-5.79,-5.28,75.29,0.1,0,0,0,2.96,NA
2016-01-13T07:00:00Z,Lane,91.64,-5.81,-6.51,-5.31,75.61,0.1,0,0,0,2.43,NA
2016-01-13T08:00:00Z,Lane,91.64,-6.54,-6.98,-6.1,77.63,0.08,0,1.07,0,2.77,NA
2016-01-13T09:00:00Z,Lane,91.62,-5.25,-6.34,-3.44,73.41,0.11,0,77.66,0.28,3.29,NA
2016-01-13T10:00:00Z,Lane,91.61,-0.91,-3.44,2,62.42,0.22,0,234.75,0.85,3.26,NA
2016-01-13T11:00:00Z,Lane,91.61,4.26,1.25,7.38,46.83,0.45,0,379.33,1.37,2.98,NA
2016-01-13T12:00:00Z,Lane,91.54,8.15,6.18,10.26,32.21,0.74,0,478.95,1.72,3.67,NA
2016-01-13T13:00:00Z,Lane,91.4,10.37,8.36,12.06,26.93,0.92,0,530.52,1.91,4.37,NA
2016-01-13T14:00:00Z,Lane,91.26,11.9,10.15,13.22,22.7,1.08,0,506.62,1.82,4.77,NA
2016-01-13T15:00:00Z,Lane,91.15,13.01,11.69,14.17,21.21,1.18,0,432.4,1.56,4.11,NA
2016-01-13T16:00:00Z,Lane,91.09,13.56,12.61,14.24,20.95,1.23,0,322.55,1.16,4.02,NA
2016-01-13T17:00:00Z,Lane,91.05,12.94,11.07,14.07,24.63,1.13,0,177.73,0.64,3.19,NA
2016-01-13T18:00:00Z,Lane,91.01,8.13,4.88,11.28,36.58,0.7,0,42.68,0.15,2.27,NA
2016-01-13T19:00:00Z,Lane,90.97,3.83,2.74,4.88,45.71,0.44,0,0.06,0,2.66,NA
2016-01-13T20:00:00Z,Lane,90.92,2.61,2.2,3.46,50.22,0.37,0,0,0,3.04,NA
2016-01-13T21:00:00Z,Lane,90.87,3.05,2.14,3.77,49.25,0.39,0,0,0,3.65,NA
2016-01-13T22:00:00Z,Lane,90.82,2.63,2.17,3.02,52.44,0.35,0,0,0,4.08,NA
2016-01-13T23:00:00Z,Lane,90.77,2.83,1.69,3.43,53.72,0.35,0,0,0,4.33,NA
2016-01-14T00:00:00Z,Lane,90.72,1.37,1.15,1.76,58.94,0.28,0,0,0,4.2,NA
2016-01-14T01:00:00Z,Lane,90.64,1.2,0.71,1.56,60.71,0.26,0,0,0,4.31,NA
2016-01-14T02:00:00Z,Lane,90.54,-0.29,-0.96,0.77,68.25,0.19,0,0,0,3.64,NA
2016-01-14T03:00:00Z,Lane,90.43,-0.27,-1,0.13,68.7,0.19,0,0,0,4.08,NA
2016-01-14T04:00:00Z,Lane,90.34,-0.4,-0.83,-0.04,69.64,0.18,0,0,0,4.14,NA
2016-01-14T05:00:00Z,Lane,90.24,-0.6,-0.86,-0.32,70,0.18,0,0,0,4.36,NA
2016-01-14T06:00:00Z,Lane,90.19,-0.8,-1.17,-0.52,69.41,0.18,0,0,0,4.3,NA
2016-01-14T07:00:00Z,Lane,90.14,-1.99,-2.74,-1.13,73.94,0.14,0,0,0,3.59,NA
2016-01-14T08:00:00Z,Lane,90.24,-4.2,-5.46,-2.7,82.09,0.08,0,1.05,0,2.2,NA
2016-01-14T09:00:00Z,Lane,90.27,-3.75,-5.42,0.37,77.55,0.11,0,79.08,0.28,2.38,NA
2016-01-14T10:00:00Z,Lane,90.28,3.59,0.37,6.67,48.09,0.42,0,236.19,0.85,3.65,NA
2016-01-14T11:00:00Z,Lane,90.25,8.5,6.22,10.71,28.29,0.8,0,384.02,1.38,7.64,NA
2016-01-14T12:00:00Z,Lane,90.24,11.69,9.72,13.25,21.7,1.08,0,487.72,1.76,7.9,NA
2016-01-14T13:00:00Z,Lane,90.13,13.58,11.79,15.23,18.31,1.27,0.51,537.6,1.94,7.81,NA
2016-01-14T14:00:00Z,Lane,90.03,14.79,13.42,15.74,16.91,1.4,0,522.2,1.88,7.89,NA
2016-01-14T15:00:00Z,Lane,89.97,15.23,13.9,16.22,15.31,1.47,0,451.96,1.63,8.1,NA
2016-01-14T16:00:00Z,Lane,89.99,14.66,13.7,15.71,14.66,1.42,0,317.9,1.14,8.17,NA
2016-01-14T17:00:00Z,Lane,90.07,12.56,11.38,13.93,18.82,1.18,0,155.75,0.56,6.19,NA
2016-01-14T18:00:00Z,Lane,90.16,9.67,7.91,11.69,23.86,0.92,0,33.05,0.12,6.13,NA
2016-01-14T19:00:00Z,Lane,90.25,6.26,4.51,7.94,33.8,0.63,0,0.06,0,4.36,NA
2016-01-14T20:00:00Z,Lane,90.3,3.96,3.19,5.06,44.67,0.45,0,0,0,4.11,NA
2016-01-14T21:00:00Z,Lane,90.34,1.76,0.4,3.26,55.33,0.31,0,0,0,3.01,NA
2016-01-14T22:00:00Z,Lane,90.36,0.11,-0.9,0.88,61.75,0.24,0,0,0,2.91,NA
2016-01-14T23:00:00Z,Lane,90.38,1.62,0.81,2.07,58.98,0.28,0,0,0,4.4,NA
2016-01-15T00:00:00Z,Lane,90.44,1.25,0.77,1.8,62.09,0.25,0,0,0,4.21,NA
2016-01-15T01:00:00Z,Lane,90.48,0.91,0.57,1.49,66.58,0.22,0,0,0,4.23,NA
2016-01-15T02:00:00Z,Lane,90.46,0.43,-0.76,1.25,70.08,0.19,0,0,0,3.7,NA
2016-01-15T03:00:00Z,Lane,90.44,-1.38,-2.33,-0.76,77.95,0.12,0,0,0,2.43,NA
2016-01-15T04:00:00Z,Lane,90.47,-3.54,-4.61,-2.33,85.87,0.07,0,0,0,3.03,NA
2016-01-15T05:00:00Z,Lane,90.52,-2.73,-3.31,-2.12,84.82,0.08,0,0,0,2.94,NA
2016-01-15T06:00:00Z,Lane,90.59,-3.98,-5.01,-2.87,89.49,0.05,0,0,0,1.96,NA
2016-01-15T07:00:00Z,Lane,90.65,-3.76,-4.84,-2.7,89.24,0.05,0,0,0,1.88,NA
2016-01-15T08:00:00Z,Lane,90.71,-5.06,-5.59,-4.3,90.1,0.04,0,1.4,0.01,2.41,NA
2016-01-15T09:00:00Z,Lane,90.76,-4.51,-5.21,-3.34,87.51,0.05,0,79.13,0.28,2.25,NA
2016-01-15T10:00:00Z,Lane,90.76,-1.78,-3.41,0.23,81.71,0.1,0,239.69,0.86,2.52,NA
2016-01-15T11:00:00Z,Lane,90.81,1.11,-0.39,2.78,76.38,0.16,0,315.47,1.14,2.17,NA
2016-01-15T12:00:00Z,Lane,90.83,3.6,2.03,5.13,67.92,0.25,0,473.58,1.7,1.42,NA
2016-01-15T13:00:00Z,Lane,90.77,4.6,3.59,5.5,60.57,0.33,0,368.83,1.33,2.07,NA
2016-01-15T14:00:00Z,Lane,90.72,5.07,4.37,6.07,55.52,0.39,0,304.53,1.1,1.4,NA
2016-01-15T15:00:00Z,Lane,90.67,5.28,4.92,5.77,53.04,0.42,0,198.55,0.71,1.05,NA
2016-01-15T16:00:00Z,Lane,90.69,5.68,5.46,6.01,50.67,0.45,0,176.3,0.63,1.15,NA
2016-01-15T17:00:00Z,Lane,90.72,5.34,4.85,5.6,52.63,0.42,0,83.12,0.3,0.85,NA
2016-01-15T18:00:00Z,Lane,90.75,4.17,3.74,4.92,57.93,0.35,0,19.13,0.07,0.88,NA
2016-01-15T19:00:00Z,Lane,90.81,1.64,-0.28,3.84,66.83,0.23,0,0.04,0,1.06,NA
2016-01-15T20:00:00Z,Lane,90.85,-1.41,-2.77,0.33,76.27,0.13,0,0,0,1.82,NA
2016-01-15T21:00:00Z,Lane,90.91,-3.52,-3.89,-2.49,85.1,0.07,0,0,0,1.31,NA
2016-01-15T22:00:00Z,Lane,90.95,-3.44,-3.89,-2.9,87.43,0.06,0,0,0,1.37,NA
2016-01-15T23:00:00Z,Lane,90.98,-3.31,-4.13,-2.01,87.16,0.06,0,0,0,1.01,NA
2016-01-16T00:00:00Z,Lane,91,-2.48,-3.51,-1.13,83.08,0.09,0,0,0,1.02,NA
2016-01-16T01:00:00Z,Lane,91.03,-3.06,-3.82,-2.39,87.42,0.06,0,0,0,1.02,NA
2016-01-16T02:00:00Z,Lane,91.06,-2.19,-2.43,-1.54,86.01,0.07,0,0,0,1.79,NA
2016-01-16T03:00:00Z,Lane,91.11,-0.82,-1.58,-0.39,80.26,0.11,0,0,0,3.3,NA
2016-01-16T04:00:00Z,Lane,91.16,-1.12,-2.12,-0.32,80.61,0.11,0,0,0,2.82,NA
2016-01-16T05:00:00Z,Lane,91.18,-3.46,-4.88,-2.16,85.43,0.07,0,0,0,2.44,NA
2016-01-16T06:00:00Z,Lane,91.23,-5.59,-6.47,-4.78,89.48,0.04,0,0,0,2.41,NA
2016-01-16T07:00:00Z,Lane,91.32,-6.32,-7.22,-5.35,88.97,0.04,0,0,0,2.17,NA
2016-01-16T08:00:00Z,Lane,91.4,-7.46,-8.04,-7.09,90.94,0.03,0,0.71,0,2.08,NA
2016-01-16T09:00:00Z,Lane,91.45,-6.94,-8.35,-4.8,90.68,0.03,0,71.81,0.26,1.86,NA
2016-01-16T10:00:00Z,Lane,91.5,-3.4,-4.87,-1.51,85.4,0.07,0,230.82,0.83,2.73,NA
2016-01-16T11:00:00Z,Lane,91.55,-0.07,-2.26,1.97,77.32,0.14,0,376.89,1.36,3.5,NA
2016-01-16T12:00:00Z,Lane,91.54,2.48,0.91,4.28,64.48,0.26,0,480.43,1.73,3.4,NA
2016-01-16T13:00:00Z,Lane,91.45,3.92,2.57,5.47,52.86,0.38,0,509.89,1.84,4.49,NA
2016-01-16T14:00:00Z,Lane,91.35,4.72,2.87,6.18,43.57,0.48,0,434.53,1.56,4.83,NA
2016-01-16T15:00:00Z,Lane,91.27,5.3,3.83,6.79,37.09,0.56,0,391.09,1.41,4.96,NA
2016-01-16T16:00:00Z,Lane,91.23,5.61,3.79,6.79,33.13,0.61,0,321.89,1.16,4.75,NA
2016-01-16T17:00:00Z,Lane,91.23,5.61,4.78,6.48,30.9,0.63,0,202.35,0.73,4.4,NA
2016-01-16T18:00:00Z,Lane,91.24,2.86,0.84,5.02,38.39,0.47,0,33.48,0.12,1.53,NA
2016-01-16T19:00:00Z,Lane,91.22,0.01,-2.02,1.05,45.67,0.33,0,0.06,0,1.49,NA
2016-01-16T20:00:00Z,Lane,91.2,-1.27,-4.61,1.15,53.74,0.27,0,0,0,1.65,NA
2016-01-16T21:00:00Z,Lane,91.23,-4.61,-5.39,-3.41,75.05,0.11,0,0,0,1.88,NA
2016-01-16T22:00:00Z,Lane,91.23,-3.24,-3.68,-2.35,68.15,0.15,0,0,0,2.28,NA
2016-01-16T23:00:00Z,Lane,91.24,-3.92,-5.93,-2.22,68.03,0.15,0,0,0,2.65,NA
2016-01-17T00:00:00Z,Lane,91.24,-6.09,-6.55,-5.59,72.09,0.11,0,0,0,2.67,NA
2016-01-17T01:00:00Z,Lane,91.24,-6.4,-6.88,-5.83,71.01,0.11,0,0,0,2.38,NA
2016-01-17T02:00:00Z,Lane,91.32,-6.1,-6.81,-5.08,81.55,0.07,0,0,0,4.21,NA
2016-01-17T03:00:00Z,Lane,91.4,-6.29,-6.88,-5.79,96.86,0.01,0,0,0,5.96,NA
2016-01-17T04:00:00Z,Lane,91.46,-7.65,-8.31,-6.81,94.84,0.02,0,0,0,5.18,NA
2016-01-17T05:00:00Z,Lane,91.54,-8.63,-8.93,-8.08,93.66,0.02,0,0,0,4.39,NA
2016-01-17T06:00:00Z,Lane,91.59,-9.04,-9.17,-8.79,93.2,0.02,0,0,0,3.85,NA
2016-01-17T07:00:00Z,Lane,91.63,-9.3,-9.54,-9.03,92.91,0.02,0,0,0,3.68,NA
2016-01-17T08:00:00Z,Lane,91.7,-9.79,-10.02,-9.51,92.38,0.02,0,0.22,0,3.74,NA
2016-01-17T09:00:00Z,Lane,91.81,-10.04,-10.29,-9.88,92.11,0.02,0,13.24,0.05,3.8,NA
2016-01-17T10:00:00Z,Lane,91.9,-10.38,-10.63,-10.18,91.5,0.02,0,63.99,0.23,3.65,NA
2016-01-17T11:00:00Z,Lane,92.01,-10.56,-10.8,-10.22,90.84,0.03,0,87.71,0.32,4.12,NA
2016-01-17T12:00:00Z,Lane,92.03,-10.17,-10.43,-9.91,86.47,0.04,0,118.33,0.43,3.78,NA
2016-01-17T13:00:00Z,Lane,92.02,-9.65,-10.05,-9.17,73.8,0.08,0,181.92,0.65,3.07,NA
2016-01-17T14:00:00Z,Lane,91.99,-9.23,-9.47,-8.83,68.54,0.1,0,203.88,0.73,2.6,NA
2016-01-17T15:00:00Z,Lane,91.97,-8.84,-9.1,-8.35,64.91,0.11,0,215.73,0.78,2.15,NA
2016-01-17T16:00:00Z,Lane,91.99,-8.38,-8.66,-8.01,62.97,0.12,0,188.81,0.68,1.3,NA
2016-01-17T17:00:00Z,Lane,92.01,-7.98,-8.32,-7.36,62.51,0.13,0,144.43,0.52,1.24,NA
2016-01-17T18:00:00Z,Lane,92.08,-8.14,-8.59,-7.53,64.06,0.12,0,37.43,0.13,0.8,NA
2016-01-17T19:00:00Z,Lane,92.07,-9.67,-10.35,-8.55,71.96,0.08,0,0.13,0,1.19,NA
2016-01-17T20:00:00Z,Lane,92.15,-10.43,-11.03,-9.33,78.01,0.06,0,0,0,1.58,NA
2016-01-17T21:00:00Z,Lane,92.15,-9.1,-9.39,-8.96,73.95,0.08,0,0,0,2.77,NA
2016-01-17T22:00:00Z,Lane,92.14,-8.89,-9.03,-8.76,72.94,0.08,0,0,0,3.27,NA
2016-01-17T23:00:00Z,Lane,92.12,-8.79,-8.89,-8.66,73.24,0.08,0,0,0,3.64,NA
2016-01-18T00:00:00Z,Lane,92.17,-8.56,-8.79,-8.35,73.43,0.09,0,0,0,3.41,NA
2016-01-18T01:00:00Z,Lane,92.15,-8.35,-8.52,-8.14,74.13,0.08,0,0,0,3.27,NA
2016-01-18T02:00:00Z,Lane,92.08,-8.13,-8.31,-7.84,76.39,0.08,0,0,0,3.32,NA
2016-01-18T03:00:00Z,Lane,92.04,-7.61,-7.91,-7.43,84.06,0.05,0,0,0,3.98,NA
2016-01-18T04:00:00Z,Lane,92.01,-7.52,-7.7,-7.29,89.16,0.04,0,0,0,4.2,NA
2016-01-18T05:00:00Z,Lane,92,-7.44,-7.56,-7.29,92.21,0.03,0,0,0,4.24,NA
2016-01-18T06:00:00Z,Lane,91.94,-7.37,-7.5,-7.26,94.29,0.02,0,0,0,4.68,NA
2016-01-18T07:00:00Z,Lane,91.94,-7.39,-7.7,-7.22,94.96,0.02,0,0,0,3.96,NA
2016-01-18T08:00:00Z,Lane,91.96,-7.6,-7.77,-7.46,95.61,0.02,0,0.89,0,3.97,NA
2016-01-18T09:00:00Z,Lane,91.94,-7.46,-7.63,-7.22,95.7,0.02,0,16.61,0.06,4.37,NA
2016-01-18T10:00:00Z,Lane,91.95,-7.08,-7.39,-6.81,95.3,0.02,0,65.62,0.24,5,NA
2016-01-18T11:00:00Z,Lane,91.94,-6.4,-6.95,-5.66,91.94,0.03,0,119.31,0.43,4.98,NA
2016-01-18T12:00:00Z,Lane,91.91,-4.86,-5.83,-3.92,84.88,0.06,0,224.52,0.81,5.04,NA
2016-01-18T13:00:00Z,Lane,91.78,-3.06,-4.03,-1.13,78.67,0.1,0,363.07,1.31,5.08,NA
2016-01-18T14:00:00Z,Lane,91.59,-0.82,-2.23,-0.08,68.74,0.18,0,328.17,1.18,4.58,NA
2016-01-18T15:00:00Z,Lane,91.49,-0.25,-0.62,0.64,69.34,0.18,0,229.67,0.83,5.06,NA
2016-01-18T16:00:00Z,Lane,91.44,1.06,0.13,1.86,65.51,0.23,0,205.7,0.74,4.91,NA
2016-01-18T17:00:00Z,Lane,91.41,1.53,0.98,1.8,63.63,0.25,0,102.86,0.37,4.82,NA
2016-01-18T18:00:00Z,Lane,91.38,0.18,-0.76,1.01,69.33,0.19,0,25.55,0.09,4.12,NA
2016-01-18T19:00:00Z,Lane,91.38,-1.29,-1.88,-0.76,77,0.13,0,0.16,0,3.93,NA
2016-01-18T20:00:00Z,Lane,91.37,-2.41,-2.87,-1.82,83.9,0.08,0,0,0,4.14,NA
2016-01-18T21:00:00Z,Lane,91.3,-2.51,-2.7,-2.33,87.77,0.06,0,0,0,5.01,NA
2016-01-18T22:00:00Z,Lane,91.24,-3.11,-3.62,-2.67,92.61,0.04,0,0,0,5.08,NA
2016-01-18T23:00:00Z,Lane,91.2,-3.28,-3.62,-3.04,96.13,0.02,0,0,0,4.89,NA
2016-01-19T00:00:00Z,Lane,91.17,-2.7,-3.11,-2.29,97.59,0.01,0,0,0,4.36,NA
2016-01-19T01:00:00Z,Lane,91.23,-2.11,-2.4,-1.95,97.83,0.01,0,0,0,2.79,NA
2016-01-19T02:00:00Z,Lane,91.17,-2.21,-2.4,-2.05,98.39,0.01,0,0,0,3.44,NA
2016-01-19T03:00:00Z,Lane,91.22,-2.82,-4.2,-2.29,99.66,0,0,0,0,2.93,NA
2016-01-19T04:00:00Z,Lane,91.28,-4.53,-4.68,-4.1,99.88,0,0,0,0,3.66,NA
2016-01-19T05:00:00Z,Lane,91.31,-4.63,-4.71,-4.54,99.29,0,0,0,0,3.58,NA
2016-01-19T06:00:00Z,Lane,91.32,-4.6,-4.84,-4.4,98.69,0.01,0,0,0,2.55,NA
2016-01-19T07:00:00Z,Lane,91.43,-4.79,-4.88,-4.64,98.11,0.01,0,0,0,2.49,NA
2016-01-19T08:00:00Z,Lane,91.49,-5,-5.18,-4.71,97.81,0.01,0,0.19,0,3.3,NA
2016-01-19T09:00:00Z,Lane,91.56,-5.04,-5.18,-4.84,97.81,0.01,0,4.16,0.01,3.69,NA
2016-01-19T10:00:00Z,Lane,91.67,-4.68,-4.91,-4.4,97.91,0.01,0,39.67,0.14,3.45,NA
2016-01-19T11:00:00Z,Lane,91.81,-4.37,-4.54,-4.26,98.02,0.01,0,56.86,0.2,3.93,NA
2016-01-19T12:00:00Z,Lane,91.9,-4.24,-4.44,-3.86,98.06,0.01,0,79.83,0.29,4.25,NA
2016-01-19T13:00:00Z,Lane,91.86,-3.44,-4.03,-2.7,98.49,0.01,0,205.88,0.74,3.86,NA
2016-01-19T14:00:00Z,Lane,91.81,-2.46,-2.87,-1.88,98.21,0.01,0,206.41,0.74,4.84,NA
2016-01-19T15:00:00Z,Lane,91.78,-1.21,-1.99,-0.45,92.89,0.04,0,216.46,0.78,3.93,NA
2016-01-19T16:00:00Z,Lane,91.79,0.37,-0.59,0.98,83.79,0.1,0,163.52,0.59,3.11,NA
2016-01-19T17:00:00Z,Lane,91.82,1.42,0.88,1.63,77.08,0.16,0,79.01,0.28,4.11,NA
2016-01-19T18:00:00Z,Lane,91.88,1.09,0.64,1.46,78.96,0.14,0,15.12,0.05,4.31,NA
2016-01-19T19:00:00Z,Lane,91.9,-1,-2.53,0.71,85.64,0.08,0,0.07,0,1.75,NA
2016-01-19T20:00:00Z,Lane,91.9,-2.92,-3.51,-2.5,93.85,0.03,0,0,0,0.34,NA
2016-01-19T21:00:00Z,Lane,91.88,-4.46,-5.52,-3.48,97.32,0.01,0,0,0,1.33,NA
2016-01-19T22:00:00Z,Lane,91.87,-6.27,-6.88,-5.52,97.62,0.01,0,0,0,1.62,NA
2016-01-19T23:00:00Z,Lane,91.86,-7.2,-8.04,-6.81,95.55,0.02,0,0,0,1.66,NA
2016-01-20T00:00:00Z,Lane,91.81,-7.74,-8.14,-7.29,95.5,0.02,0,0,0,1.63,NA
2016-01-20T01:00:00Z,Lane,91.77,-7.71,-8.38,-7.39,95.01,0.02,0,0,0,1.54,NA
2016-01-20T02:00:00Z,Lane,91.69,-7.84,-8.38,-7.19,95.6,0.01,0,0,0,2.01,NA
2016-01-20T03:00:00Z,Lane,91.66,-6.51,-7.43,-5.28,98.4,0.01,0,0,0,3.01,NA
2016-01-20T04:00:00Z,Lane,91.59,-5.58,-5.86,-5.35,97.69,0.01,0,0,0,2.94,NA
2016-01-20T05:00:00Z,Lane,91.51,-5.6,-5.9,-5.32,97.13,0.01,0,0,0,2.43,NA
2016-01-20T06:00:00Z,Lane,91.44,-5.72,-6.17,-5.04,96.72,0.01,0,0,0,2.86,NA
2016-01-20T07:00:00Z,Lane,91.36,-5.55,-6.07,-5.11,96.56,0.01,0,0,0,2.97,NA
2016-01-20T08:00:00Z,Lane,91.32,-5.61,-6.13,-4.6,96.73,0.01,0,1.11,0,2.41,NA
2016-01-20T09:00:00Z,Lane,91.24,-4.03,-4.63,-3.55,98.13,0.01,0,18.26,0.07,3.02,NA
2016-01-20T10:00:00Z,Lane,91.18,-2.62,-3.62,-1.34,98.72,0.01,0,88.08,0.32,4.34,NA
