TIMESTAMP,STATION,PRESSUREAVG,TEMP2MAVG,TEMP10MAVG,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,VWC5CM,VWC10CM,VWC20CM,VWC50CM,PRECIP2
2019-01-06T22:00:00Z,Lane,90.16,4.91,5.5,84.33,0.14,0,0,0,4.55,-0.03,0.07,0.44,2.19,0.1668,0.1893,0.391,0.4116,NA
2019-01-06T23:00:00Z,Lane,90.2,3.5,4.12,87.95,0.09,0,0,0,3.91,-0.02,0.07,0.45,2.19,0.1741,0.1902,0.391,0.4116,NA
2019-01-07T00:00:00Z,Lane,90.23,2.83,3.78,85.63,0.11,0,0,0,2.89,-0.02,0.08,0.45,2.19,0.1793,0.1913,0.3914,0.4117,NA
2019-01-07T01:00:00Z,Lane,90.27,1.59,2.33,89.42,0.07,0,0,0,2.17,-0.02,0.07,0.45,2.18,0.1833,0.1925,0.3916,0.4117,NA
2019-01-07T02:00:00Z,Lane,90.41,2.66,3.17,82.35,0.13,0,0,0,3.61,-0.01,0.07,0.45,2.18,0.1865,0.1936,0.3916,0.4117,NA
2019-01-07T03:00:00Z,Lane,90.61,1.93,2.49,85.3,0.1,0,0,0,3.18,-0.01,0.08,0.44,2.18,0.1891,0.1948,0.3914,0.4112,NA
2019-01-07T04:00:00Z,Lane,90.73,1.4,1.99,86.25,0.09,0,0,0,3,-0.01,0.08,0.45,2.17,0.1912,0.1961,0.391,0.4112,NA
2019-01-07T05:00:00Z,Lane,90.82,1.63,2.29,83.08,0.12,0,0,0,3.34,-0.01,0.08,0.44,2.17,0.1929,0.1973,0.3911,0.4112,NA
2019-01-07T06:00:00Z,Lane,90.96,1.36,1.88,81.47,0.13,0,0,0,3.87,-0.01,0.09,0.45,2.16,0.1944,0.1987,0.3911,0.4112,NA
2019-01-07T07:00:00Z,Lane,91.02,0.22,0.81,84.87,0.09,0,0,0,3.12,-0.01,0.09,0.44,2.16,0.1955,0.2,0.3911,0.4112,NA
2019-01-07T08:00:00Z,Lane,91.04,-0.78,0.27,85.91,0.08,0,1.23,0,2.1,-0,0.08,0.45,2.16,0.1962,0.2015,0.3916,0.4113,NA
2019-01-07T09:00:00Z,Lane,91.09,-0.87,-0.27,84.78,0.09,0,82.82,0.3,2.5,-0,0.09,0.45,2.15,0.1966,0.2028,0.3916,0.4113,NA
2019-01-07T10:00:00Z,Lane,91.26,0.83,1.02,77.64,0.15,0,184.21,0.66,4.04,-0.01,0.09,0.45,2.15,0.1972,0.2043,0.3916,0.4113,NA
2019-01-07T11:00:00Z,Lane,91.33,2.72,2.67,72.32,0.21,0,286.43,1.03,3.5,0,0.09,0.45,2.15,0.1976,0.2057,0.3916,0.4113,NA
2019-01-07T12:00:00Z,Lane,91.24,5.45,5.24,64.11,0.33,0,440.05,1.58,1.99,0,0.08,0.45,2.15,0.1998,0.2072,0.3919,0.4113,NA
2019-01-07T13:00:00Z,Lane,91.16,7.94,7.8,49.96,0.54,0,461.47,1.66,1.69,0.01,0.09,0.45,2.15,0.2042,0.2086,0.3922,0.4113,NA
2019-01-07T14:00:00Z,Lane,91.1,9.91,9.61,36.6,0.78,0,539.52,1.94,1.21,0.01,0.09,0.45,2.14,0.2119,0.2104,0.3921,0.4108,NA
2019-01-07T15:00:00Z,Lane,91.16,9.93,9.74,46.11,0.66,0,471.12,1.7,1.9,0.01,0.09,0.45,2.14,0.2212,0.2118,0.3922,0.4107,NA
2019-01-07T16:00:00Z,Lane,91.13,9.59,9.36,61.71,0.46,0,350.84,1.26,1.73,0,0.09,0.45,2.14,0.2291,0.2135,0.3925,0.4107,NA
2019-01-07T17:00:00Z,Lane,91.12,8.79,9.12,63.38,0.42,0,190.48,0.69,1.32,0.02,0.09,0.46,2.13,0.2342,0.2155,0.3928,0.4107,NA
2019-01-07T18:00:00Z,Lane,91.12,5.39,8.09,72.93,0.25,0,31.17,0.11,1.53,0.01,0.09,0.46,2.13,0.2369,0.2176,0.3928,0.4107,NA
2019-01-07T19:00:00Z,Lane,91.14,2.72,5.15,75.07,0.19,0,0,0,1.42,0.02,0.09,0.46,2.13,0.2383,0.2202,0.3928,0.4107,NA
2019-01-07T20:00:00Z,Lane,91.21,2.42,4.56,75.6,0.18,0,0,0,2.24,0.02,0.1,0.46,2.13,0.2394,0.2228,0.3928,0.4107,NA
2019-01-07T21:00:00Z,Lane,91.32,2.8,5.32,72.01,0.21,0,0,0,2.31,0.03,0.09,0.46,2.12,0.2403,0.2251,0.3928,0.4108,NA
2019-01-07T22:00:00Z,Lane,91.4,0.87,2.54,81.93,0.12,0,0,0,2.03,0.02,0.1,0.46,2.12,0.2407,0.227,0.3937,0.4108,NA
2019-01-07T23:00:00Z,Lane,91.56,0.63,1.48,82.14,0.11,0,0,0,3.12,0.03,0.1,0.46,2.12,0.2417,0.2296,0.394,0.4108,NA
2019-01-08T00:00:00Z,Lane,91.78,2.39,3.15,67.54,0.24,0,0,0,4.2,0.03,0.1,0.46,2.11,0.2421,0.2314,0.3945,0.4108,NA
2019-01-08T01:00:00Z,Lane,91.88,2.53,3.18,57.59,0.31,0,0,0,4.53,0.03,0.1,0.46,2.11,0.2428,0.2336,0.3944,0.4109,NA
2019-01-08T02:00:00Z,Lane,92,1.49,2.24,56.75,0.29,0,0,0,2.82,0.02,0.11,0.46,2.11,0.2427,0.2358,0.3943,0.4109,NA
2019-01-08T03:00:00Z,Lane,92.15,0.72,1.87,55.51,0.29,0,0,0,2.36,0.04,0.1,0.46,2.11,0.2429,0.2379,0.3945,0.4104,NA
2019-01-08T04:00:00Z,Lane,92.22,-0.45,1.3,58.72,0.24,0,0,0,2.84,0.03,0.11,0.46,2.1,0.2426,0.2401,0.3947,0.4104,NA
2019-01-08T05:00:00Z,Lane,92.24,-1.47,-0.48,65.44,0.19,0,0,0,2.94,0.04,0.11,0.46,2.1,0.2417,0.2424,0.3951,0.4104,NA
2019-01-08T06:00:00Z,Lane,92.29,-0.9,-0.15,62.44,0.21,0,0,0,3.37,0.04,0.11,0.46,2.1,0.2406,0.2443,0.3951,0.4104,NA
2019-01-08T07:00:00Z,Lane,92.4,-1.59,-0.71,63.71,0.2,0,0,0,1.92,0.03,0.11,0.46,2.1,0.2393,0.2463,0.3956,0.4104,NA
2019-01-08T08:00:00Z,Lane,92.53,-3.52,-2.31,74.38,0.12,0,1.47,0.01,2.15,0.03,0.12,0.47,2.1,0.2379,0.2485,0.3957,0.4104,NA
2019-01-08T09:00:00Z,Lane,92.59,-2.32,-1.8,64.76,0.18,0,80.78,0.29,3.14,0.03,0.12,0.46,2.09,0.2363,0.2507,0.3957,0.4104,NA
2019-01-08T10:00:00Z,Lane,92.75,-0,0.07,56.24,0.27,0,241.35,0.87,4.16,0.04,0.12,0.46,2.09,0.2346,0.2525,0.3963,0.4104,NA
2019-01-08T11:00:00Z,Lane,92.88,1.83,1.87,49.65,0.35,0,390.89,1.41,4.44,0.04,0.12,0.47,2.09,0.2337,0.2544,0.3963,0.4105,NA
2019-01-08T12:00:00Z,Lane,92.92,3.69,3.26,44.75,0.44,0,497.15,1.79,3.52,0.03,0.12,0.47,2.09,0.2329,0.2564,0.3963,0.4105,NA
2019-01-08T13:00:00Z,Lane,92.89,4.71,4.24,41.38,0.5,0,549.45,1.98,3.62,0.04,0.13,0.47,2.09,0.2324,0.2581,0.3968,0.4105,NA
2019-01-08T14:00:00Z,Lane,92.9,5.56,5.01,36.26,0.58,0,542.24,1.95,2.88,0.03,0.12,0.47,2.09,0.2326,0.2599,0.3974,0.41,NA
2019-01-08T15:00:00Z,Lane,92.92,5.92,5.27,34.09,0.61,0,475.89,1.71,2.68,0.04,0.13,0.47,2.09,0.2344,0.2618,0.3974,0.4099,NA
2019-01-08T16:00:00Z,Lane,92.94,5.78,5.3,36.51,0.59,0,355.74,1.28,2.37,0.03,0.13,0.47,2.09,0.2379,0.264,0.3974,0.4099,NA
2019-01-08T17:00:00Z,Lane,92.98,5.39,5.13,41.97,0.52,0,197.16,0.71,1.11,0.03,0.13,0.47,2.08,0.2414,0.2664,0.3976,0.4099,NA
2019-01-08T18:00:00Z,Lane,92.99,4.68,4.54,42.99,0.49,0,39.37,0.14,0.24,0.03,0.14,0.47,2.08,0.2435,0.269,0.3976,0.4099,NA
2019-01-08T19:00:00Z,Lane,93.01,1.33,3.69,58.9,0.28,0,0.01,0,1.53,0.03,0.13,0.48,2.08,0.2447,0.2716,0.3974,0.4099,NA
2019-01-08T20:00:00Z,Lane,93.04,-1.53,2.13,75.01,0.14,0,0,0,1.78,0.03,0.14,0.47,2.08,0.2448,0.274,0.3974,0.4099,NA
2019-01-08T21:00:00Z,Lane,93.08,-1.99,1.43,76.4,0.12,0,0,0,1.62,0.04,0.14,0.48,2.08,0.2449,0.2762,0.3978,0.4099,NA
2019-01-08T22:00:00Z,Lane,93.11,-2.53,0.31,78.68,0.11,0,0,0,1.67,0.04,0.14,0.48,2.07,0.2443,0.2781,0.398,0.4099,NA
2019-01-08T23:00:00Z,Lane,93.12,-2.97,-0.4,79.65,0.1,0,0,0,1.68,0.04,0.14,0.48,2.07,0.2435,0.2799,0.398,0.4099,NA
2019-01-09T00:00:00Z,Lane,93.12,-3.31,-1.45,79.08,0.1,0,0,0,1.7,0.03,0.14,0.48,2.06,0.2429,0.2813,0.3982,0.4099,NA
2019-01-09T01:00:00Z,Lane,93.11,-4.05,-2.14,83.43,0.08,0,0.01,0,1.31,0.03,0.15,0.48,2.07,0.2419,0.2825,0.3985,0.4099,NA
2019-01-09T02:00:00Z,Lane,93.11,-4.4,-2.84,86,0.06,0,0.01,0,1.14,0.03,0.14,0.48,2.07,0.2407,0.2836,0.3985,0.4099,NA
2019-01-09T03:00:00Z,Lane,93.13,-4.24,-2.35,84.45,0.07,0,0.02,0,1.55,0.03,0.15,0.48,2.07,0.2392,0.2845,0.3985,0.4099,NA
2019-01-09T04:00:00Z,Lane,93.12,-4.39,-2.56,85.35,0.06,0,0,0,1.42,0.04,0.14,0.48,2.06,0.2378,0.2854,0.3989,0.4099,NA
2019-01-09T05:00:00Z,Lane,93.08,-4.85,-3.51,86.35,0.06,0,0,0,1.41,0.04,0.16,0.48,2.06,0.2365,0.2863,0.3991,0.4099,NA
2019-01-09T06:00:00Z,Lane,93.08,-5.74,-4.41,89.14,0.04,0,0,0,0.94,0.03,0.16,0.49,2.06,0.2352,0.2867,0.3991,0.4099,NA
2019-01-09T07:00:00Z,Lane,93.09,-6.3,-4.5,89.67,0.04,0,0,0,0.5,0.04,0.16,0.49,2.06,0.234,0.2873,0.3991,0.4097,NA
2019-01-09T08:00:00Z,Lane,93.07,-6.11,-4.11,89.51,0.04,0,2.53,0.01,0.13,0.04,0.15,0.49,2.07,0.2326,0.2874,0.3991,0.4093,NA
2019-01-09T09:00:00Z,Lane,93.07,-4.08,-3.59,85.3,0.07,0,94.5,0.34,0.95,0.03,0.16,0.49,2.06,0.2312,0.288,0.3991,0.4094,NA
2019-01-09T10:00:00Z,Lane,93.09,-2.07,-2.14,83.45,0.09,0,165.22,0.59,1.68,0.03,0.16,0.49,2.06,0.2298,0.2884,0.3995,0.4093,NA
2019-01-09T11:00:00Z,Lane,93.07,0.38,0.04,77.85,0.14,0,355,1.28,2.95,0.03,0.16,0.49,2.06,0.2286,0.2889,0.3996,0.4093,NA
2019-01-09T12:00:00Z,Lane,92.98,2.72,2.55,67.3,0.24,0,393.35,1.42,3.25,0.03,0.16,0.49,2.06,0.2275,0.2895,0.3996,0.4093,NA
2019-01-09T13:00:00Z,Lane,92.82,4.46,4.21,63.61,0.31,0,428.93,1.54,3.69,0.04,0.16,0.5,2.06,0.2263,0.2899,0.3996,0.4093,NA
2019-01-09T14:00:00Z,Lane,92.65,6.73,6.53,57.46,0.42,0,469.59,1.69,4.01,0.04,0.17,0.5,2.05,0.2255,0.2906,0.3996,0.4093,NA
2019-01-09T15:00:00Z,Lane,92.56,7.92,7.8,54.19,0.49,0,437.12,1.57,4.41,0.03,0.16,0.5,2.05,0.2248,0.2911,0.3996,0.4093,NA
2019-01-09T16:00:00Z,Lane,92.5,7.28,7.45,56.43,0.45,0,264.48,0.95,4.31,0.03,0.18,0.5,2.05,0.2243,0.2917,0.3996,0.4093,NA
2019-01-09T17:00:00Z,Lane,92.46,6.2,6.74,57.05,0.41,0,113.42,0.41,4.14,0.04,0.17,0.5,2.05,0.2237,0.2924,0.3996,0.4093,NA
2019-01-09T18:00:00Z,Lane,92.4,3.82,4.88,68.05,0.26,0,15.43,0.06,2.91,0.04,0.17,0.5,2.05,0.2236,0.293,0.3996,0.4093,NA
2019-01-09T19:00:00Z,Lane,92.37,1.9,3.11,75.88,0.17,0,0,0,2.63,0.03,0.18,0.5,2.05,0.2236,0.2937,0.3998,0.4093,NA
2019-01-09T20:00:00Z,Lane,92.31,1.12,1.91,77.93,0.15,0,0,0,2.74,0.04,0.17,0.51,2.05,0.2243,0.2948,0.4002,0.4093,NA
2019-01-09T21:00:00Z,Lane,92.23,0.77,1.44,75,0.16,0,0,0,3.27,0.04,0.18,0.51,2.05,0.2243,0.2957,0.4003,0.4093,NA
2019-01-09T22:00:00Z,Lane,92.16,0.66,1.18,72.67,0.18,0,0,0,3.78,0.04,0.18,0.51,2.05,0.2248,0.2968,0.4008,0.4093,NA
2019-01-09T23:00:00Z,Lane,92.12,-0.04,0.46,75.42,0.15,0,0,0,3.17,0.03,0.19,0.51,2.05,0.225,0.2977,0.4008,0.4093,NA
2019-01-10T00:00:00Z,Lane,92.09,-1.03,-0.62,81.5,0.11,0,0,0,2.87,0.04,0.18,0.5,2.05,0.2253,0.2987,0.4008,0.4093,NA
2019-01-10T01:00:00Z,Lane,92.02,0.36,0.93,68.11,0.2,0,0,0,3.92,0.03,0.19,0.52,2.05,0.2257,0.2995,0.4008,0.4093,NA
2019-01-10T02:00:00Z,Lane,91.97,0.15,0.69,67.4,0.2,0,0,0,3.33,0.03,0.19,0.51,2.04,0.2257,0.3003,0.4003,0.4093,NA
2019-01-10T03:00:00Z,Lane,91.95,0.15,0.46,67.19,0.2,0,0,0,3.9,0.04,0.19,0.52,2.04,0.2256,0.3009,0.4002,0.4093,NA
2019-01-10T04:00:00Z,Lane,91.94,-0.3,0.06,69.68,0.18,0,0,0,3.08,0.04,0.2,0.52,2.04,0.2261,0.3016,0.4005,0.4092,NA
2019-01-10T05:00:00Z,Lane,91.88,-1.58,-0.86,80.01,0.11,0,0,0,1.59,0.04,0.2,0.52,2.04,0.2264,0.3022,0.4007,0.4093,NA
2019-01-10T06:00:00Z,Lane,91.81,-2.22,-1.69,84.49,0.08,0,0,0,1.59,0.03,0.2,0.52,2.05,0.2264,0.3024,0.4007,0.4092,NA
2019-01-10T07:00:00Z,Lane,91.8,-2.33,-1.75,85.56,0.07,0,0,0,1.42,0.03,0.19,0.52,2.04,0.2264,0.303,0.4007,0.4087,NA
2019-01-10T08:00:00Z,Lane,91.78,-2.47,-1.96,84.23,0.08,0,0.92,0,0.46,0.04,0.2,0.52,2.03,0.2264,0.3034,0.4007,0.4087,NA
2019-01-10T09:00:00Z,Lane,91.78,-2.36,-1.51,84.85,0.08,0,65.9,0.24,0.53,0.04,0.2,0.52,2.04,0.2264,0.3038,0.4007,0.4087,NA
2019-01-10T10:00:00Z,Lane,91.84,0.25,-0.08,73.01,0.17,0,237.32,0.85,1.13,0.04,0.21,0.52,2.03,0.2263,0.3043,0.4008,0.4087,NA
2019-01-10T11:00:00Z,Lane,91.87,2.04,1.61,65.98,0.24,0,352.42,1.27,0.87,0.03,0.21,0.52,2.04,0.2257,0.3048,0.4013,0.4087,NA
2019-01-10T12:00:00Z,Lane,91.81,3.97,3.58,59.83,0.33,0,480.89,1.73,0.67,0.03,0.21,0.53,2.03,0.2257,0.305,0.4013,0.4087,NA
2019-01-10T13:00:00Z,Lane,91.68,4.96,4.51,58.16,0.37,0,498.01,1.79,0.82,0.03,0.21,0.53,2.03,0.2257,0.3056,0.4013,0.4087,NA
2019-01-10T14:00:00Z,Lane,91.6,5.66,5.51,57.29,0.39,0,530.72,1.91,1.36,0.04,0.21,0.54,2.04,0.2257,0.3058,0.4013,0.4087,NA
2019-01-10T15:00:00Z,Lane,91.58,7.17,6.66,54.78,0.46,0,474.01,1.71,1.28,0.04,0.22,0.53,2.03,0.2256,0.3066,0.4013,0.4087,NA
2019-01-10T16:00:00Z,Lane,91.55,7.79,7.37,53.93,0.49,0,350.22,1.26,1.16,0.04,0.22,0.54,2.03,0.2263,0.3079,0.4013,0.4087,NA
2019-01-10T17:00:00Z,Lane,91.57,7.66,7.43,57.5,0.45,0,185.1,0.67,0.99,0.03,0.22,0.54,2.03,0.2275,0.3096,0.4016,0.4087,NA
2019-01-10T18:00:00Z,Lane,91.58,4.13,5.6,73.63,0.22,0,42.41,0.15,1.13,0.04,0.22,0.53,2.03,0.2287,0.3117,0.4018,0.4087,NA
2019-01-10T19:00:00Z,Lane,91.59,1.36,3.72,81.82,0.12,0,0,0,1.4,0.03,0.22,0.54,2.03,0.2298,0.3136,0.4018,0.4087,NA
2019-01-10T20:00:00Z,Lane,91.58,0.56,2.49,83.73,0.1,0,0,0,1.25,0.04,0.23,0.54,2.03,0.2308,0.3152,0.4022,0.4087,NA
2019-01-10T21:00:00Z,Lane,91.53,0.15,2.3,84.72,0.09,0,0,0,1.24,0.04,0.22,0.54,2.03,0.2314,0.3164,0.4024,0.4087,NA
2019-01-10T22:00:00Z,Lane,91.48,1.33,3.41,77.3,0.15,0,0,0,0.27,0.04,0.23,0.54,2.02,0.232,0.3172,0.4027,0.4086,NA
2019-01-10T23:00:00Z,Lane,91.47,-0.12,2.69,84.48,0.1,0,0,0,0.94,0.05,0.23,0.54,2.03,0.2327,0.3179,0.403,0.4086,NA
2019-01-11T00:00:00Z,Lane,91.45,-1.37,2.24,89.13,0.06,0,0,0,1.21,0.05,0.23,0.54,2.02,0.2331,0.3183,0.4034,0.4086,NA
2019-01-11T01:00:00Z,Lane,91.44,-1.39,-0.15,90.42,0.05,0,0,0,1.01,0.05,0.23,0.55,2.03,0.2334,0.3186,0.4035,0.4086,NA
2019-01-11T02:00:00Z,Lane,91.44,-0.87,-0.12,90.29,0.06,0,0,0,1.02,0.05,0.24,0.55,2.02,0.2339,0.3191,0.4035,0.4087,NA
2019-01-11T03:00:00Z,Lane,91.46,-0.16,0.24,88.78,0.07,0,0,0,2.23,0.05,0.24,0.55,2.03,0.2341,0.3193,0.4041,0.4086,NA
2019-01-11T04:00:00Z,Lane,91.45,0.12,0.35,87.33,0.08,0,0,0,2.83,0.05,0.24,0.55,2.03,0.2343,0.3195,0.4041,0.4083,NA
2019-01-11T05:00:00Z,Lane,91.4,0.08,0.3,88.32,0.07,0,0,0,1.38,0.05,0.23,0.55,2.03,0.2348,0.3199,0.4041,0.4081,NA
2019-01-11T06:00:00Z,Lane,91.34,-0.39,-0.14,91.92,0.05,0,0,0,0.74,0.05,0.23,0.55,2.03,0.2349,0.3199,0.4045,0.4081,NA
2019-01-11T07:00:00Z,Lane,91.39,-0.44,-0.21,92.64,0.04,0,0,0,0.69,0.05,0.24,0.55,2.03,0.2356,0.3199,0.4046,0.4081,NA
2019-01-11T08:00:00Z,Lane,91.36,-0.48,-0.28,92.26,0.05,0,0.29,0,0.89,0.05,0.23,0.55,2.03,0.2356,0.3198,0.4046,0.4081,NA
2019-01-11T09:00:00Z,Lane,91.32,-0.31,-0.17,92,0.05,0,10.69,0.04,1.34,0.05,0.24,0.55,2.02,0.2362,0.32,0.4046,0.4081,NA
2019-01-11T10:00:00Z,Lane,91.41,0.23,0.28,88.83,0.07,0,35.34,0.13,2.87,0.05,0.24,0.56,2.02,0.2363,0.3205,0.4046,0.4081,NA
2019-01-11T11:00:00Z,Lane,91.43,0.51,0.53,87.06,0.08,0,75.64,0.27,3.64,0.05,0.25,0.55,2.03,0.2368,0.3205,0.4049,0.4081,NA
2019-01-11T12:00:00Z,Lane,91.38,0.87,0.88,85.9,0.09,0,70.4,0.25,3.86,0.06,0.24,0.56,2.03,0.237,0.3205,0.4052,0.4081,NA
2019-01-11T13:00:00Z,Lane,91.31,0.72,0.75,90.5,0.06,0,71.91,0.26,3.49,0.05,0.25,0.56,2.02,0.2376,0.3205,0.4051,0.4081,NA
2019-01-11T14:00:00Z,Lane,91.26,0.58,0.6,92.27,0.05,0,64.72,0.23,4.45,0.06,0.25,0.56,2.02,0.238,0.321,0.4051,0.408,NA
2019-01-11T15:00:00Z,Lane,91.26,-0.06,0.02,96.99,0.02,0,54.65,0.2,4.84,0.06,0.26,0.56,2.02,0.2384,0.3217,0.4052,0.4081,NA
2019-01-11T16:00:00Z,Lane,91.28,-0.35,-0.29,98.66,0.01,0.25,67.63,0.24,5.67,0.05,0.26,0.57,2.02,0.239,0.3221,0.4052,0.4081,NA
2019-01-11T17:00:00Z,Lane,91.29,-0.47,-0.34,98.59,0.01,0,25.87,0.09,5.81,0.05,0.26,0.56,2.02,0.2395,0.3226,0.4052,0.4081,NA
2019-01-11T18:00:00Z,Lane,91.33,-0.7,-0.61,98.38,0.01,0.25,3.66,0.01,6.37,0.06,0.26,0.56,2.02,0.2401,0.323,0.4056,0.408,NA
2019-01-11T19:00:00Z,Lane,91.4,-0.93,-0.85,98.47,0.01,0,0,0,6.01,0.06,0.26,0.57,2.02,0.2405,0.3234,0.4057,0.4081,NA
2019-01-11T20:00:00Z,Lane,91.43,-1.15,-1.09,97.92,0.01,0,0,0,6.16,0.06,0.26,0.56,2.02,0.2412,0.3237,0.4057,0.4081,NA
2019-01-11T21:00:00Z,Lane,91.45,-1.28,-1.22,97.85,0.01,0,0,0,6.13,0.06,0.26,0.57,2.02,0.2417,0.3243,0.4057,0.4081,NA
2019-01-11T22:00:00Z,Lane,91.52,-1.27,-1.21,98.12,0.01,0,0,0,6.38,0.06,0.27,0.57,2.02,0.2423,0.3244,0.4061,0.4081,NA
2019-01-11T23:00:00Z,Lane,91.55,-1.16,-1.09,98.13,0.01,0,0,0,6.86,0.06,0.26,0.57,2.02,0.2428,0.3249,0.4063,0.4081,NA
2019-01-12T00:00:00Z,Lane,91.57,-1.28,-1.22,97.77,0.01,0,0,0,7.14,0.06,0.27,0.56,2.01,0.243,0.3249,0.4063,0.4081,NA
2019-01-12T01:00:00Z,Lane,91.58,-1.42,-1.34,97.73,0.01,0,0,0,6.87,0.06,0.27,0.57,2.02,0.2438,0.3249,0.4063,0.4081,NA
2019-01-12T02:00:00Z,Lane,91.6,-1.44,-1.37,97.49,0.01,0,0,0,7.13,0.06,0.26,0.57,2.01,0.2442,0.3255,0.4063,0.4081,NA
2019-01-12T03:00:00Z,Lane,91.66,-1.32,-1.21,97.3,0.01,0,0,0,7.43,0.07,0.27,0.57,2.02,0.2448,0.3255,0.4067,0.4081,NA
2019-01-12T04:00:00Z,Lane,91.69,-1.34,-1.21,97.1,0.02,0,0,0,8.01,0.07,0.27,0.58,2.02,0.2453,0.3255,0.4068,0.4081,NA
2019-01-12T05:00:00Z,Lane,91.7,-1.29,-1.19,96.59,0.02,0,0,0,7.3,0.07,0.27,0.58,2.01,0.2456,0.3261,0.4068,0.4081,NA
2019-01-12T06:00:00Z,Lane,91.73,-1.59,-1.46,94.93,0.03,0,0,0,7.34,0.07,0.27,0.58,2.01,0.2455,0.3262,0.4068,0.408,NA
2019-01-12T07:00:00Z,Lane,91.81,-1.65,-1.45,91.66,0.05,0,0,0,6.78,0.07,0.28,0.58,2.01,0.2466,0.3262,0.4068,0.4075,NA
2019-01-12T08:00:00Z,Lane,91.89,-2.39,-2.17,90.7,0.05,0,1.42,0.01,6.25,0.07,0.28,0.57,2.02,0.247,0.3262,0.4068,0.4075,NA
2019-01-12T09:00:00Z,Lane,91.96,-2.64,-2.47,90.05,0.05,0,79.49,0.29,6.12,0.07,0.28,0.58,2.01,0.2477,0.3264,0.4068,0.4075,NA
2019-01-12T10:00:00Z,Lane,92.04,-2.22,-2.15,87.08,0.07,0,273.43,0.98,5.72,0.07,0.29,0.58,2.01,0.2481,0.3268,0.4068,0.4075,NA
2019-01-12T11:00:00Z,Lane,92.15,-1.71,-1.66,85.4,0.08,0,407.61,1.47,5.33,0.08,0.28,0.58,2.02,0.2484,0.3268,0.4069,0.4075,NA
2019-01-12T12:00:00Z,Lane,92.2,-1.47,-1.47,84.67,0.08,2.29,511.69,1.84,5.94,0.08,0.28,0.58,2.01,0.2484,0.3268,0.4073,0.4075,NA
2019-01-12T13:00:00Z,Lane,92.15,-1.55,-1.69,83.73,0.09,2.79,519.84,1.87,6.61,0.07,0.29,0.59,2.01,0.2495,0.3268,0.4074,0.4075,NA
2019-01-12T14:00:00Z,Lane,92.15,-1.78,-2.03,87.71,0.07,1.27,360.12,1.3,6.25,0.07,0.29,0.59,2.01,0.25,0.3274,0.4074,0.4075,NA
2019-01-12T15:00:00Z,Lane,92.19,-2.34,-2.54,90.74,0.05,0,293.16,1.06,6.58,0.08,0.29,0.59,2.01,0.2505,0.3274,0.4074,0.4075,NA
2019-01-12T16:00:00Z,Lane,92.23,-2.25,-2.42,91.56,0.04,0,198.49,0.71,5.28,0.07,0.29,0.59,2.01,0.2512,0.3281,0.4074,0.4075,NA
2019-01-12T17:00:00Z,Lane,92.28,-2.3,-2.36,93.17,0.04,0,85.18,0.31,4.93,0.08,0.3,0.59,2.01,0.2511,0.3285,0.4073,0.4075,NA
2019-01-12T18:00:00Z,Lane,92.31,-2.53,-2.52,93.46,0.03,0,16.33,0.06,4.66,0.09,0.29,0.59,2.01,0.2518,0.3291,0.4076,0.4076,NA
2019-01-12T19:00:00Z,Lane,92.35,-2.65,-2.61,92.9,0.04,0,0.02,0,4.21,0.08,0.3,0.59,2.02,0.2528,0.3294,0.4079,0.4075,NA
2019-01-12T20:00:00Z,Lane,92.38,-2.73,-2.71,93.23,0.03,0,0,0,4.15,0.09,0.3,0.6,2.01,0.2534,0.33,0.4079,0.4076,NA
2019-01-12T21:00:00Z,Lane,92.42,-2.82,-2.78,93.28,0.03,0,0,0,2.75,0.1,0.3,0.6,2.01,0.2539,0.3299,0.4079,0.4075,NA
2019-01-12T22:00:00Z,Lane,92.49,-2.94,-2.95,95.95,0.02,0,0,0,2,0.09,0.3,0.6,2.01,0.2539,0.3303,0.4079,0.4076,NA
2019-01-12T23:00:00Z,Lane,92.54,-3.01,-3.02,95.48,0.02,0,0,0,1.77,0.1,0.29,0.6,2.01,0.2544,0.3306,0.4084,0.4076,NA
2019-01-13T00:00:00Z,Lane,92.56,-3.17,-3.14,95.7,0.02,0,0,0,1.89,0.09,0.3,0.6,2.01,0.255,0.3306,0.4085,0.4076,NA
2019-01-13T01:00:00Z,Lane,92.54,-3.31,-3.31,97.52,0.01,0,0,0,1.46,0.1,0.31,0.6,2,0.256,0.3306,0.4085,0.4076,NA
2019-01-13T02:00:00Z,Lane,92.55,-3.22,-3.21,97.87,0.01,0,0,0,1.32,0.1,0.31,0.6,2.01,0.2564,0.3306,0.4084,0.4076,NA
2019-01-13T03:00:00Z,Lane,92.6,-3.16,-3.11,97.32,0.01,0,0,0,1.77,0.1,0.31,0.6,2.01,0.2566,0.3306,0.4084,0.4076,NA
2019-01-13T04:00:00Z,Lane,92.6,-3.34,-3.31,97.03,0.01,0,0,0,1.71,0.1,0.31,0.61,2.01,0.2566,0.3306,0.4084,0.4076,NA
2019-01-13T05:00:00Z,Lane,92.63,-3.48,-3.47,96.84,0.01,0,0,0,1.26,0.1,0.31,0.6,2.01,0.2569,0.3306,0.4084,0.4076,NA
